loc_id,osm_lat,osm_lon,osm_yaw,wayidx,neighbor,pano_id,gsv_lat,gsv_lon,gsv_yaw
928,55.95814806365656579601,-3.21490035376988458893,1.746848041723038e+02,65,,S7xXy9O5v42SlzteYnC70w,55.95811700000000143973,-3.21488800000000018997,1.757900000000000e+02
929,55.95806130910605702411,-3.21488593578196013567,1.746848161186918e+02,65,,kxzMi8jFwepJHJ83PZSnUA,55.95803000000000082537,-3.21487400000000000944,1.764300000000000e+02
930,55.95797455455388558221,-3.21487151785866531739,1.746848280668439e+02,65,,t91OKuBvXv6Yant2yh_vpw,55.95794200000000273576,-3.21485999999999982890,1.745900000000000e+02
931,55.95788780000000173231,-3.21485710000000013409,1.746816776612401e+02,65,,AE0mSPbe-4KTZFhzknL28g,55.95785399999999754073,-3.21484499999999995268,1.730300000000000e+02
932,55.95778857500331326946,-3.21484059987311043827,1.746816913341985e+02,65,,6e-7nmMk8bC9ILFF16xCDQ,55.95776500000000197588,-3.21482899999999993668,1.736600000000000e+02
933,55.95768935000440791327,-3.21482409983081396376,1.746817050059134e+02,65,,Ecwuze1HjNWlhZLu9osFCg,55.95766700000000071213,-3.21481100000000008521,1.742200000000000e+02
934,55.95759012500331408546,-3.21480759987311159875,1.746817186781617e+02,65,,VGtHKhbZi2-P_qVZ2x91_Q,55.95757600000000309137,-3.21479299999999978965,1.742900000000000e+02
935,55.95749090000000336431,-3.21479109999999979053,1.710609848919382e+02,65,,tEdKKXoODD-NPZiPyQISmA,55.95748700000000042110,-3.21477600000000007796,1.737399900000000e+02
936,55.95740880000000316841,-3.21476559999999977890,1.548809198966887e+02,65,,ocpqdGT9TpRkQdhIxfsgrw,55.95737900000000308864,-3.21475599999999994694,1.338400000000000e+02
937,55.95735580000000197742,-3.21467979999999986518,1.240018103123503e+02,65,,1SaLefvFsFyTqHrAxBFpOA,55.95735400000000225873,-3.21465399999999990044,1.058200000000000e+02
938,55.95735580000000197742,-3.21467979999999986518,8.695363285499835e+01,66,,1SaLefvFsFyTqHrAxBFpOA,55.95735400000000225873,-3.21465399999999990044,1.058200000000000e+02
939,55.95736073355534756502,-3.21451420004221111171,8.695377007503507e+01,66,,oGmV1JabVj9JHoMCIiqC3A,55.95736399999999832744,-3.21449400000000018451,8.338000000000000e+01
940,55.95736566688867696939,-3.21434860004221079066,8.695390728724097e+01,66,,c-gxNU6LgpaS1O1MXgJV5w,55.95738000000000056389,-3.21425500000000008427,1.063400000000000e+02
941,55.95737059999999729598,-3.21418299999999979022,8.695390728724097e+01,66,,8isXg1QituqXMVgADaX_eQ,55.95734800000000319642,-3.21416199999999996351,1.279200000000000e+02
942,55.95877329999999716392,-3.21003859999999985320,2.408003226739316e+02,67,,4AUL31cIfC32OQzs6luYpQ,55.95877200000000328828,-3.21009300000000008524,2.597700000000000e+02
943,55.95872941444845594106,-3.21017887555995651283,2.408002064299097e+02,67,,n1Yor1zirpoYOlbqXlx8Yg,55.95871400000000051023,-3.21022899999999999920,2.456599900000000e+02
944,55.95868552873759682598,-3.21031915080182317368,2.408000901912918e+02,67,,kabwtGcBVyIbGaeSUBTv7Q,55.95866500000000343107,-3.21038600000000018397,2.439500000000000e+02
945,55.95864164286742692411,-3.21045942572560072392,2.407999739613381e+02,67,,UW8w_zKO5FfhvTjOrLuFvw,55.95862300000000288946,-3.21052699999999990865,2.411500000000000e+02
946,55.95859775683796755175,-3.21059970033128916356,2.407998577227107e+02,67,,UQ5I274IK5E_wSj6PUTy9A,55.95857999999999776719,-3.21067200000000019244,2.409700000000000e+02
947,55.95855387064919739259,-3.21073997461888849259,2.407997414873039e+02,67,,jUolNNhIDlL82y7exrUnPQ,55.95853799999999722559,-3.21081400000000005690,2.407800000000000e+02
948,55.95850998430113776294,-3.21088024858839826692,2.407996252556712e+02,67,,f4ZPNeQwH7cu6jrjVv0brA,55.95849499999999920874,-3.21095599999999992136,2.409099900000000e+02
949,55.95846609779376734650,-3.21102052223981937473,2.407995090116206e+02,67,,YtCqVSehb-DOxC5XKQxKKw,55.95845299999999866714,-3.21109799999999978581,2.412600000000000e+02
950,55.95842221112708614328,-3.21116079557315226012,2.407993927797708e+02,67,,r6K2fUwvTwz05NiJ6O-Yaw,55.95841099999999812553,-3.21124000000000009436,2.412099900000000e+02
951,55.95837832430111546955,-3.21130106858839559081,2.407992765498575e+02,67,,CJHoB9Cj3yn2ipRIiTnr9w,55.95836800000000010868,-3.21138099999999981904,2.408499900000000e+02
952,55.95833443731584111447,-3.21144134128555114316,2.407991603072497e+02,67,,8LuxsGyfvmwBqTUO8tOfYA,55.95832599999999956708,-3.21152300000000012759,2.404899900000000e+02
953,55.95829055017127018345,-3.21158161366461669672,2.407990440844693e+02,67,,m-ClFC_ct2VR23_uuLjsKg,55.95828399999999902548,-3.21166499999999999204,2.405900000000000e+02
954,55.95824666286740978194,-3.21172188572559491604,2.407989278331486e+02,67,,kkRZF-WdAIac6Nu7w6LIHw,55.95824199999999848387,-3.21180699999999985650,2.409599900000000e+02
955,55.95820277540422438278,-3.21186215746848491293,2.407988116099436e+02,67,,sTRRj11mFZQJDeJWwgqPCA,55.95819900000000046703,-3.21194800000000002527,2.402399900000000e+02
956,55.95811499999999938382,-3.21214269999999979532,2.417470067995098e+02,67,,JABswPMGRnINccGyryLKnw,55.95813600000000320733,-3.21216100000000004400,1.960400000000000e+02
957,55.95806610010695436586,-3.21230525020535306879,2.417468721051576e+02,67,,Pprk7gXHIr1Ibj7G5a7giQ,55.95807400000000342288,-3.21235699999999990695,2.402600000000000e+02
958,55.95801720000000045729,-3.21246780000000020650,2.417468721051576e+02,67,,PZgq45RFz5DnROHgP1VW4Q,55.95803000000000082537,-3.21249599999999979616,2.451400000000000e+02
959,55.95750989999999802649,-3.21141200000000015535,1.385343232196345e+02,68,,sn3oiutCwtTOmD07CdbVew,55.95753799999999955617,-3.21141999999999994131,2.252000000000000e+02
960,55.95744433039027398991,-3.21130849842209631362,1.385344089809486e+02,68,,PQO7r0CVwlhH22hnoDlRlQ,55.95741600000000204318,-3.21123000000000002885,1.419400000000000e+02
961,55.95731319091063227233,-3.21110149631823649230,1.385345805074122e+02,68,,B7ei02Vx-RmzcmCmMf0Cbg,55.95734099999999955344,-3.21111300000000010613,1.384599900000000e+02
962,55.95724762104072880220,-3.21099799579227651591,1.385346662700220e+02,68,,y0bX8c0L3TZ7lBDWumVT2g,55.95726700000000164437,-3.21099699999999987909,1.389100000000000e+02
963,55.95718205108408938031,-3.21089449561696227420,1.385347520348160e+02,68,,eOZuXs7nWiodPVLZUj9u3Q,55.95719900000000279761,-3.21089100000000016166,1.388000000000000e+02
964,55.95711648104072111209,-3.21079099579229065853,1.385348377930148e+02,68,,3RNBKkV1hzBPgWBnMf-YCQ,55.95713200000000142609,-3.21078500000000000014,1.389200000000000e+02
965,55.95705091091063110298,-3.21068749631826166890,1.385349235562651e+02,68,,9nIY6OrFhZ8W9UYZiPYt5g,55.95706400000000257933,-3.21067899999999983862,1.387500000000000e+02
966,55.95698534069381224754,-3.21058399719487219670,1.385350093123740e+02,68,,qECDnYXl8LzOX0CocRNwcA,55.95700300000000027012,-3.21058399999999988239,1.350600000000000e+02
967,55.95691977039027875662,-3.21048049842212090965,1.385350950831469e+02,68,,f9cP-GqIVflmUqwxHAbzew,55.95691500000000218051,-3.21044600000000013296,1.409400000000000e+02
968,55.95581690000000207874,-3.21072710000000016706,4.464883176041393e+01,69,,L_ryOCek9ypsX3AUnyIa6Q,55.95581700000000324735,-3.21073200000000014143,1.590100000000000e+02
969,55.95589970000000334949,-3.21058099999999990715,4.829315033531051e+01,69,,cNGrYMZrSHOsfXVQEg50fw,55.95586699999999780175,-3.21064199999999999591,2.209400000000000e+02
970,55.95592260000000095488,-3.21053509999999997504,5.256455037746426e+01,69,,LY6uf9Q_EHWtIW6Effth5Q,55.95593199999999711736,-3.21049799999999985189,2.331899900000000e+02
971,55.95599575008986192870,-3.21033780020188519444,5.783885681692114e+01,69,,FQj6VBkir0F1KAnwSJXzKg,55.95598300000000335785,-3.21036600000000005295,2.387600000000000e+02
972,55.95604819999999790525,-3.21018880000000006447,5.774124646112737e+01,69,,Mh8yA7TIC2x9SlOkkOH7GQ,55.95603400000000249292,-3.21021799999999979391,2.461400000000000e+02
973,55.95606879999999705433,-3.21013049999999999784,6.349225387273822e+01,69,,3-x6FNYr7Td7Kd2pplnRmg,55.95607700000000050977,-3.21009499999999992070,2.521599900000000e+02
974,55.95609579999999994016,-3.21003380000000015926,6.349225387273822e+01,69,,NiTLblU1KL-TeiDCCEcm4A,55.95611999999999852662,-3.21005999999999991346,2.933000000000000e+02
975,55.95750989999999802649,-3.21141200000000015535,2.282016647900116e+02,70,,sn3oiutCwtTOmD07CdbVew,55.95753799999999955617,-3.21141999999999994131,2.252000000000000e+02
976,55.95745959999999996626,-3.21151249999999999218,2.435048299681515e+02,70,,ouGo8sJjd6DqnpzW2Gdgbg,55.95749699999999648981,-3.21151300000000006207,2.322999900000000e+02
977,55.95742309999999974934,-3.21164329999999997867,2.531468194518903e+02,70,,ltTntwJm0MqeDiG7s02HfQ,55.95744799999999941065,-3.21164400000000016533,2.498700000000000e+02
978,55.95739209999999985712,-3.21182610000000012818,2.584211849588965e+02,70,,P5j0Yf_1lSVGIwm7x94zGA,55.95741000000000298087,-3.21179900000000007054,2.557099900000000e+02
979,55.95737220000000178288,-3.21199959999999995475,2.634591612410138e+02,70,,dxPY8AXV-7fOGzt9C3W40w,55.95738699999999710144,-3.21194399999999991024,2.588600000000000e+02
980,55.95736149999999753391,-3.21216629999999980782,2.679228385175271e+02,70,,MfjPVdsURrwXmKToJHfZ-Q,55.95737100000000197042,-3.21224299999999995947,2.620500000000000e+02
981,55.95735659999999711545,-3.21249800000000007572,2.717585285988497e+02,70,,Qnh3zjY3lJDlurJLJeS6TQ,55.95737299999999692091,-3.21246000000000009322,2.348100000000000e+02
982,55.95735930000000024620,-3.21265510000000009683,2.733261682543647e+02,70,,pTTFrSu90Fe42zeeYw-jGQ,55.95737499999999897682,-3.21260300000000009746,2.712500000000000e+02
983,55.95736500000000290811,-3.21283029999999980575,2.747532040824219e+02,70,,eLnyN-DoK7MyBMkF39JfHg,55.95737700000000103273,-3.21277999999999996916,2.749499800000000e+02
984,55.95737410000000267019,-3.21302580000000004290,2.762219378349484e+02,70,,fOyJt7eRFvjJOoHsiJujAw,55.95738300000000009504,-3.21295699999999984087,2.758800000000000e+02
985,55.95738759999999700767,-3.21324699999999996436,2.761249758970546e+02,70,,TxrEL_3cJvgjX5D-AVcZzw,55.95739700000000027558,-3.21326100000000014489,2.764300000000000e+02
986,55.95740090000000321879,-3.21346840000000000259,2.669378183073650e+02,70,,Fz6f65vg3cg2NwccAmdidg,55.95740399999999681313,-3.21345599999999986807,8.128000000000000e+01
987,55.95738289999999892643,-3.21365370000000005746,2.486209771735359e+02,70,,MlyBMXnMT2sjsyLQjBRfrQ,55.95738200000000261980,-3.21369099999999985329,6.262000000000000e+01
988,55.95732989999999773545,-3.21387430000000007269,2.388937674244818e+02,70,,9xtPSRdcX7YzVmyRPh2Spw,55.95734000000000207820,-3.21383699999999983277,6.298999800000000e+01
989,55.95729195005109346539,-3.21398665011014728066,2.388936743239591e+02,70,,EnM7u8wDyqS5jXgk-GSyJQ,55.95729299999999994952,-3.21397600000000016607,6.901000000000001e+01
990,55.95725399999999893907,-3.21409900000000003928,2.388936743239591e+02,70,,En67qSfe8K5_kkdhCJLiBQ,55.95722700000000315868,-3.21410399999999984999,2.103700000000000e+02
991,55.95564360000000192485,-3.20943479999999992103,2.111437586869065e+01,71,,p-v3ZoGwRzO3UpdYynANxQ,55.95567900000000349792,-3.20940899999999995629,2.037800000000000e+02
992,55.95575730004775749649,-3.20930530023396887174,3.609171401422228e+01,71,,jJxgzaLvRjVL4WjbwhNX9g,55.95575699999999841339,-3.20932899999999987628,2.137200000000000e+02
993,55.95584070000000309619,-3.20919670000000012422,4.065470911190225e+01,71,,fX69t3-dU6-QZ1dr96ddlA,55.95582799999999679130,-3.20923999999999987054,2.185300000000000e+02
994,55.95591430000000343625,-3.20908380000000015286,4.224408441622861e+01,71,,uCDH5dsS_t8HMkmDpXLvww,55.95589199999999863167,-3.20915300000000014435,2.210000000000000e+02
995,55.95597649999999845249,-3.20898290000000008249,4.632849477324526e+01,71,,ahNEdSgkx4SkAKB4Dh3Brg,55.95597000000000065256,-3.20903900000000019688,2.241800000000000e+02
996,55.95606260000000276023,-3.20882179999999994635,4.777111290050040e+01,71,,BX1LgLShD5x1Rl_GMVOLoA,55.95608399999999704733,-3.20882900000000015339,2.321200000000000e+02
997,55.95610320000000115215,-3.20874190000000014678,5.206620613961935e+01,71,,iF5jN5IWOIb77Bdw71fBWg,55.95613999999999776946,-3.20870500000000014040,2.344500000000000e+02
998,55.95617029999999658685,-3.20857200000000020168,5.904461823547533e+01,71,,aX32lAmvQv_Y3lJ8OS-_Zw,55.95618999999999942929,-3.20857299999999989737,2.366800000000000e+02
999,55.95622060000000175251,-3.20842060000000017794,6.033252731411394e+01,71,,7cG3kKLhc-Bxz3rpX2s0YA,55.95624099999999856436,-3.20842200000000010718,2.390100000000000e+02
1000,55.95627449999999925012,-3.20824899999999990641,6.197797329166419e+01,71,,WmcksPcWTTRDtgAVFGqMAg,55.95628399999999658121,-3.20828300000000021797,2.412200000000000e+02
1001,55.95631209999999811089,-3.20812279999999994118,6.309520304370385e+01,71,,TxlXyWND70WVYgFoR2AvXg,55.95632599999999712281,-3.20814099999999990942,2.439599900000000e+02
1002,55.95624529999999907659,-3.22098750000000011440,8.499768922959861e+01,72,,XEuvac8dg73MyVGLlnXtbA,55.95625799999999827605,-3.22092799999999979121,2.213799900000000e+02
1003,55.95626133526392465001,-3.22066024852050203364,8.499796039411189e+01,72,,VVgfAS3R6CJHZ0KXIvMLwA,55.95626899999999892543,-3.22072000000000002728,2.612500000000000e+02
1004,55.95626935257074308083,-3.22049662267908365365,8.499809597923124e+01,72,,NShytCHwi9XzHXR9JnVlKg,55.95627700000000004366,-3.22057200000000021234,2.649300000000000e+02
1005,55.95627736966079623926,-3.22033299676989015481,8.499823156044107e+01,72,,eDQ9hiWG0wPz34oo8SYwtQ,55.95628500000000116188,-3.22040900000000007708,2.649600000000000e+02
1006,55.95628538653408412529,-3.22016937079292109303,8.499836713960680e+01,72,,6TlgnjOl2XJbJbsCGBnzWQ,55.95629399999999975535,-3.22024800000000022138,2.649400000000000e+02
1007,55.95629340319062094977,-3.22000574474817957693,8.499850272865872e+01,72,,24S2GVQQwYHfyN85OJa-mw,55.95630299999999834881,-3.22007500000000002061,2.652100000000000e+02
1008,55.95630141963037829100,-3.21984211863566605061,8.499863830383300e+01,72,,Bsx_SrzyMGPJekOkkXqQ4w,55.95631199999999694228,-3.21989200000000019841,2.653899800000000e+02
1009,55.95630943585338457069,-3.21967849245538317859,8.499877389476795e+01,72,,UBPp8w9PlaDdss_N3U1wLA,55.95632100000000264117,-3.21972199999999997289,2.656900000000000e+02
1010,55.95631745185961136713,-3.21951486620733273725,8.499890945606734e+01,72,,GZGbdQxofsiir7eiTtyzvw,55.95633000000000123464,-3.21955599999999986238,2.652900000000000e+02
1011,55.95632546764911552373,-3.21935123989151694701,8.499904505488064e+01,72,,V45hxoZJXXVWQyVE17BErg,55.95633899999999982811,-3.21938700000000022072,2.669700000000000e+02
1012,55.95633348322181888079,-3.21918761350793625198,8.499918064572707e+01,72,,tivuYL1Cx9-56BLHogRy5g,55.95634900000000300224,-3.21919500000000002871,2.655300000000000e+02
1013,55.95634149857776407089,-3.21902398705659376077,8.499931621288492e+01,72,,Hd3iO8dNTXsWQzYUob5ZWQ,55.95635800000000159571,-3.21902499999999980318,2.647800000000000e+02
1014,55.95634951371695109401,-3.21886036053749036157,8.499945180368846e+01,72,,9dO6zUzIt59iU9vhDkdMgA,55.95636700000000018917,-3.21883900000000000574,2.656000000000000e+02
1015,55.95635752863937284474,-3.21869673395062827481,8.499958739050990e+01,72,,0vz1wIb6R2-q0AUjcK0UDg,55.95637500000000130740,-3.21869300000000002626,2.669000000000000e+02
1016,55.95636554334501511221,-3.21853310729600972095,8.499972297734618e+01,72,,hGlUJuDJYEdRsryL7d_oFw,55.95638399999999990087,-3.21852999999999989100,2.659900000000000e+02
1017,55.95637355783389921271,-3.21836948057363514408,8.499985854435781e+01,72,,eaxe7p6InJnaAAP2lcyPVQ,55.95639200000000101909,-3.21836000000000010957,2.615700000000000e+02
1018,55.95638157210603225167,-3.21820585378350809691,8.499999413310130e+01,72,,BcP4kLQo26myEUVJ0GEjXQ,55.95640199999999708780,-3.21818399999999993355,2.636800000000000e+02
1019,55.95638958616139291280,-3.21804222692562857944,8.500012971387788e+01,72,,jCu9JmvHo2l7KI_F8P1xEg,55.95641100000000278669,-3.21800299999999994682,2.665099800000000e+02
1020,55.95639760000000251239,-3.21787860000000014438,8.558326689450732e+01,72,,AdM2aNrETENNwDYTgB-_Eg,55.95638600000000195678,-3.21791600000000022064,2.748000000000000e+01
1021,55.95640456323485523171,-3.21771756270275943734,8.558340033583056e+01,72,,t-NxSQgWEZYhpxKWe1lv9g,55.95642200000000343607,-3.21780899999999991934,6.954000000000001e+01
1022,55.95641152625975678347,-3.21755652534758418426,8.558353377312567e+01,72,,wdJGJ3mjTkIO4nx0KS04Dg,55.95643499999999903594,-3.21760199999999985110,8.414000000000000e+01
1023,55.95641848907469295682,-3.21739548793447616148,8.558366721844898e+01,72,,A483iFwsVggtzKqJbSgn2g,55.95644399999999762940,-3.21745800000000015118,8.500000000000000e+01
1024,55.95642545167966375175,-3.21723445046343625719,8.558380065166315e+01,72,,d7mfutjOBWwsLEBgZ-zj0w,55.95645400000000080354,-3.21729799999999999116,8.525999500000000e+01
1025,55.95643241407467627369,-3.21707341293446713593,8.558393408284773e+01,72,,SOdfGbiTYWBV0Q-6scjzuA,55.95646399999999687225,-3.21713899999999997092,8.631000000000000e+01
1026,55.95643937625974473349,-3.21691237534757057404,8.558406752410247e+01,72,,TKqQmzFYIDW5EjYaQfc8pw,55.95647400000000004638,-3.21697899999999981091,8.475999500000000e+01
1027,55.95636400000000065802,-3.21647460000000018354,7.048031860269818e+01,73,,G1TkKujOl1icB4LbV_dp9g,55.95635300000000000864,-3.21641399999999988424,1.686200000000000e+02
1028,55.95640780000000091832,-3.21625389999999988788,7.041578871324985e+01,73,,speMLQ-togQ88knT2VCVTg,55.95642300000000091131,-3.21633799999999991925,7.563000000000000e+01
1029,55.95641739999999941801,-3.21620570000000016719,6.603163178838948e+01,73,,m8rnoSG2Zm4NBrvcDXBAGw,55.95647000000000303999,-3.21615500000000009706,6.561999500000000e+01
1030,55.95646800000000098407,-3.21604659999999986653,5.107362900189827e+01,73,,nhryVJsr1zdq4zlKbsG66A,55.95651900000000011914,-3.21601900000000018309,5.476000000000000e+01
